Période,PCA_1,PCA_2
2020-07-01,-1.4858339285685347,-1.5829969893120095
2020-08-01,-1.5722023003854297,-1.2673638843070947
2020-09-01,-1.6842768374486319,-1.2223642896199045
2020-10-01,-1.5915207948603918,-1.2678471664283282
2020-11-01,-1.2881175726681773,-2.443582192892024
2020-12-01,-1.5213741925953141,-1.178478307733751
2021-01-01,-1.7664756006647162,-0.9479021371853611
2021-02-01,-1.409842236696187,-1.384980799167816
2021-03-01,-1.6239709569695029,-0.6984003399193995
2021-04-01,-1.5249931411412403,-0.7780930481060521
2021-05-01,-1.7328222290020585,0.4547229119536921
2021-06-01,-1.8017818616517542,0.8401939501129434
2021-07-01,-1.8605879972821266,0.726592873883727
2021-08-01,-1.8315783408004473,0.4933666184680703
2021-09-01,-1.7493277330410304,0.5199551779798861
2021-10-01,-1.8371803809550316,0.9038875668495046
2021-11-01,-1.7515460057627503,0.8607510756501341
2021-12-01,-1.724665795690391,0.47358714932256524
2022-01-01,-1.8050617829272364,0.4499211317793678
2022-02-01,-1.7555929792056018,0.8464336810486447
2022-03-01,-1.6393888288137155,0.2776013121313757
2022-04-01,-1.4974459296578075,0.19523041890035514
2022-05-01,-1.5468196219788048,0.23792637380770496
2022-06-01,-1.5237868747251246,0.16303811207065516
2022-07-01,-1.442650679882786,-0.0009688236716715171
2022-08-01,-1.6114677267659505,0.15135420297279528
2022-09-01,-1.4590699069966808,0.050538072832840446
2022-10-01,-1.270849918220838,-0.014655404520026966
2022-11-01,-1.3915617375809923,-0.00868011202762681
2022-12-01,-1.4489479026648868,0.054987486868644846
2023-01-01,-1.3578386024681426,-0.05694872439888948
2023-02-01,-1.4513728450316077,0.09403372080398335
2023-03-01,-1.3700798039693842,-0.0013875268437049094
2023-04-01,-1.426885947838163,-0.02983438222857899
2023-05-01,-1.5097812248090015,-0.13629568481381202
2023-06-01,-1.4660005370613707,-0.1684499027265686
2023-07-01,-1.4833806184779939,-0.23438537191202943
2023-08-01,-1.4950287910491682,-0.25597253537471454
2023-09-01,-1.482121840741804,-0.23404778523243233
2023-10-01,-1.440169412889941,-0.3721988871718917
2023-11-01,-1.4844569692614182,-0.4534189740716819
2023-12-01,-1.6187225083369599,-0.4253640892729055
2024-01-01,-1.5706587531522884,-0.41381049964427835
2024-02-01,-1.5694955944357845,-0.43154619267937117
2024-03-01,-1.5743126291125566,-0.32147049567769614
2024-04-01,-1.5671135509838854,-0.29758331987344
2024-05-01,-1.4333166641313408,-0.3664030422295275
2024-06-01,-1.469500301062543,-0.35309709042987625
2024-07-01,-1.419090541722755,-0.8351689804544953
2024-08-01,-1.5368693498754182,-0.5676455716620715
2024-09-01,-1.5317921493691165,-0.4762123123990272
2024-10-01,-1.4805312634658894,-0.509807087555722
2024-11-01,-1.4404307542877024,-0.6340644690055123
2024-12-01,-1.4204255625063702,-0.7918271237851474
2025-01-01,-1.382347073609473,-0.7769571906838135
2025-02-01,-1.4612438939275865,-0.6780816182932755
2025-03-01,-1.426319511807323,-0.5731483384249139
2025-04-01,-1.4670223085408431,-0.6039628427677336
